lat,lon,year,month,day,hour,minute,second,atrack,xtrack,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
27.7,19.5,2015.0,6.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,0.19939284848892602,0.12179872177429464,1.4164535935732032,1.6514550688391914,0.34450101652521703,0.35716079229161657,-0.9330593239108248,-0.53600174410748
28.9,23.9,2015.0,6.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.8319346896289053,-0.5302616041393351,0.9891684506020071,1.1529032336189855,0.8393105862087832,0.23353118161529973,-0.20710320301222418,-1.0963414107115188
29.7,22.6,2015.0,6.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.37748161667612823,-0.5074604724809584,0.6713287072853988,1.53369290095871,0.5004490302309258,-0.5975948290636166,-1.1061098962428162,0.4918178352862582
30.4,22.8,2015.0,6.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-1.336794056122317,-0.5008881595167497,0.5788303414569987,0.5884436921063272,0.28797348034143544,0.5349600877705931,-1.2876464743265494,0.7269984466076629
30.7,22.0,2015.0,6.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-1.330999975951491,-0.20928397537731602,1.4257047958170466,2.071315383996045,0.7033299131835767,0.5434103209097338,-1.45423172440008,-0.1432610882805101
31.7,13.1,2015.0,6.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.12972274169844167,0.8934192028154403,1.0928888883042027,1.2304850745171434,0.5477745305091478,0.5567697749976506,-0.3538650096803234,-0.6216901641004726
31.8,7.1,2015.0,6.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.0967223933109852,0.4457910579909325,1.783864096572553,1.5326418236377424,0.5505694867773896,-0.5304014402563904,-0.06120218583031217,-0.7177160819992122
31.8,10.3,2015.0,6.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.5464234150595222,1.6761119007895577,1.85523103374156,1.2220609944466283,1.5688646427194253,-0.17177737153692874,-0.7542609736200977,0.017131831643382278
32.0,17.8,2015.0,6.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.3268472119103605,-0.42705241129011035,1.9544828906825518,1.053774517537628,0.884388289145959,0.3054561968999693,-0.8017939101740204,0.14168568484201155
32.5,-0.2,2015.0,6.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-1.4782552248966359,-0.5430546180528958,1.160756874916757,0.5847187161367102,0.8420091401344988,0.2583972240368191,-0.7240492265957755,0.16765492927286618
