lat,lon,year,month,day,hour,minute,second,atrack,xtrack,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
27.7,19.5,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,-0.6977582238476119,-0.683159714720836,0.8188281969964911,0.08514287363950235,1.6896030507612227,1.0205171656658032,0.6886767471138144,0.0018733426744886594
28.9,23.9,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,0.13967726953891238,-0.5639266390917291,1.317574698498456,0.9044311751715163,1.0364513398341038,1.4448367818111802,0.5698966882048231,-1.0591966975625067
29.7,22.6,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,1.1437888797978393,-0.9296837518908974,1.290843022445652,1.411949800006892,1.551512190484043,1.039317416161934,0.05297620709978487,-0.31137527300257967
30.4,22.8,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,0.14384796401314348,-0.7998238680286773,-0.07622555367682837,0.27517288158568737,1.5389259922917604,1.3880483731433362,0.6536729848731633,-0.32905646133203154
30.7,22.0,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,-0.6614246565869975,-0.28245684504959784,1.6974511607592326,0.19415309553289117,1.9725649140747854,1.0637860800296541,-0.14615170674177752,-1.2156272295566504
31.7,13.1,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,-0.11497542686995763,-0.9078164073966488,0.5988681964066229,0.20969447494425042,1.9183647181997499,1.1109938365678114,-0.9203516032566058,-0.8249081626372783
31.8,7.1,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,-0.9068555082636793,-0.9818883695941076,0.4591123193019212,0.12765173395081025,1.635719054869313,0.6651677374190343,-0.7713435100672892,-0.043209229134980015
31.8,10.3,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,-0.0003398582543084616,-1.4880414734440481,3.220259591048138,0.02258021088938489,1.0497413333849235,1.903061869075911,0.4303296383298537,-0.7515490436795964
32.0,17.8,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,-0.08468657142104835,0.4070295919925522,1.9996396935488376,0.8826247834566379,1.0634063625968273,0.873720179270914,-0.5834895264480203,-0.710212557713051
32.5,-0.2,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,-0.4939405378150095,-0.443951228379142,1.1913323777220814,0.17900491982930716,0.9781259899501645,0.5636122997157862,-0.12042590894661942,-0.34286603104012575
32.5,18.0,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,0.5232493177299948,-1.0255706354023149,1.5475237684002892,0.45209012088828693,1.0994311350496204,1.2592953167215621,-0.6799964083262149,0.46248492653068274
32.6,19.9,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,0.8133701709090755,-0.3428591353196379,0.6662847162306395,0.20697611904628743,1.0723763181534143,1.1995581744317332,-0.39992312306368594,-0.45907789196163673
32.7,30.0,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,-0.572848675532013,-1.138420973537975,1.4341175639202919,1.0148934496663502,0.9105028805605073,0.6759026086253854,0.6113443517067284,-1.1162131784836489
32.9,6.9,2015.0,6.0,24.0,12.0,0.0,0.0,-1.0,-1.0,,0.42352915604887903,0.514445534189448,1.4147019617657406,-0.07189315101027727,1.3312114638322865,1.0786318605087015,0.26620284978487063,-0.28272285889200915
