lat,lon,year,month,day,hour,minute,second,atrack,xtrack,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
27.7,19.5,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,1.389670360466308,0.6139200798882478,0.3334852042409767,0.782564333024897,-0.4328366847296333,-0.6042351081729733,-1.802829092189187,-0.5156604784202077
28.9,23.9,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.4765918285457657,1.0156915275656744,-0.1630872342763796,-0.3322960463625994,-0.2922472841121819,0.19962508413783683,0.03993045904093517,0.08874808017930814
29.7,22.6,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.11833986852996861,0.17278141250355444,-1.2443323050053543,-0.42354652243036617,-0.3971989372898526,-1.1297001384590568,0.26604611684848434,0.9339223392995588
30.4,22.8,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.47243782422171987,0.6969525237768406,-0.8133226799706734,0.1795455851859559,-0.2765791996704343,-0.04505268137466931,-0.8137946424761109,0.9272583051832963
30.7,22.0,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.0295036334060544,-0.12710597257507922,-0.4815455131365164,0.3709011647275624,-0.3153923441155194,-0.9007182218243278,-0.8152864691481966,-0.7725800055073032
31.7,13.1,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.7052760069099558,-0.31123615421332407,-0.5748282232880577,-0.3128325169194151,0.4232117600402006,-0.8910358677794807,-1.0998474114178487,0.3778127012480651
31.8,7.1,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,0.02034266163673574,0.14730807041629937,-0.5397887069894058,-1.138929604259431,-0.5865404608842196,-0.6109111627923316,0.49122579410088163,0.6359759411260498
31.8,10.3,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,0.569183334083654,-1.0010960593050788,0.18856851261642604,0.019077729359705642,-0.1825060705204674,-0.6048975901955328,-0.9044527994841626,0.9067410124183595
32.0,17.8,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.1548272715607507,0.7447976490893493,0.13521395110876586,-0.48907180645020715,-0.29885886427012887,-0.1668519223821076,0.09134565564627906,0.22840900694289573
32.5,-0.2,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,0.8604553402856677,0.3150435895383999,-0.7844321944301347,-0.03605408721447036,-0.13595561351136967,-0.6849388408636046,-1.206771842197155,1.4757820266907355
32.5,18.0,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.6684618531689442,-0.050453420974947344,0.5448479657262587,-0.8756656335585651,-0.4418578968412219,-0.4717411318228883,-0.44929177692347033,-0.32001462741383635
32.6,19.9,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.2958073751823072,0.3671288109560364,-0.35640914796315165,0.10250475792077074,0.29940218086657494,0.3226276645375217,-0.4834085289290264,0.08116754241375264
32.7,30.0,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.5491686699428863,-0.18970323086884097,-0.2796668584422886,0.026186719391366943,0.36796373107417846,-0.6361382428716029,-1.3286209617924851,-0.0070577044206637796
32.9,6.9,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,0.018964906586103076,-0.7712571524012821,-0.28565221949345493,-0.590526393772586,-0.04655431869956152,0.5825764068405777,-0.8311140287749808,0.15507886263285092
32.9,8.9,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,0.08298889276989624,0.016459911133280887,0.013456080228643863,0.02006313138138903,0.10706972380178406,-0.39849657896731366,-0.3036948143564783,-0.09619891898272881
32.9,11.7,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.727355183600843,-0.0802105960868302,-0.2952487292200504,-0.1328000479644636,0.031402366074579115,-0.12861099926028435,-0.9912635027922494,-0.6061947598094266
32.9,16.4,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,0.8103578284295491,-0.10032725030390002,-0.15030233635587317,-0.6136099484298834,0.4987125135280667,-0.6838328259513421,-0.6219504168926457,-0.0247953488218923
33.0,5.3,2015.0,9.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,0.1293251290317307,-0.5696880450545554,0.09386878910309752,0.2844176972404141,-0.5107460171652892,-0.5515625164862853,-0.21733797627072027,0.22609206327472756
