lat,lon,year,month,day,hour,minute,second,atrack,xtrack,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
27.7,19.5,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.11329363014053384,-0.1497781440302696,-0.19592070751390753,-0.1365691519941127,-0.02118307355989115,0.004039433656504665,-0.6643691413924263,0.007165792282761874
28.9,23.9,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.1578923782528274,-0.1355680276051915,-0.10575782438581949,-0.22302446070954435,-0.0673409218988758,-0.12361829444816064,-0.3357747227175424,0.09071005705146254
29.7,22.6,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.23139340661376223,0.03551588780697969,-0.1155645993180551,-0.16884907492067242,-0.1496567664708826,0.13450704601836966,-0.5983265977097095,0.039166841104229605
30.4,22.8,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.3681144249821957,0.023978075006109704,-0.0521836532344014,-0.21150915978111046,-0.23417090270158442,0.19867451470255273,-0.6132099594652947,0.007651859199722524
30.7,22.0,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.2770580424600181,0.1066508206802262,-0.1355700494192768,-0.1264119039709538,-0.08491871543012805,0.16208409408784846,-0.6857146587559575,-0.03403873682506971
31.7,13.1,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,0.03264293474753502,-0.04471926816935999,-0.16110220902627437,-0.1642067958673847,-0.2885162262640421,0.2865704713282192,-0.7088614839214419,-0.13678739420971703
31.8,7.1,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.16493237000503247,-0.07688376566652598,-0.18042891425880503,-0.1932299034546889,-0.27597554825587456,0.19279196129135195,-0.40767918644258927,-0.07680228013626723
31.8,10.3,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.0024984034074338746,0.032875483459431754,-0.2133266890671101,0.002949132405689864,-0.219431914972078,0.13337659380657202,-0.507219542056346,0.035004398589390764
32.0,17.8,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.32446574067417616,-0.0030496102793142977,-0.12181299241818096,-0.21880023974240137,-0.11783014826067015,0.1935523997800757,-0.22837862901187217,-0.05599489512250286
32.5,-0.2,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.2218053894487008,-0.013224980116097587,-0.013459673129332241,-0.14238341906687124,-0.07006214494973997,0.03909087595073424,-0.14892839593051657,0.0746191288596363
32.5,18.0,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.209692822681564,0.12177985049609805,-0.0983654071792619,-0.260432146962756,-0.1900250420291121,0.1363443428639254,-0.6722981778713191,-0.06350648919725993
32.6,19.9,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.10591363730690408,-0.3500133831777107,-0.1671515481901401,0.013206164319852422,-0.0821022140805649,0.11425437993549462,-0.31713554518622944,-0.07477829690791152
32.7,30.0,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.09839540208462856,0.04429853573320037,-0.3056559171662074,-0.3126327830851183,-0.04839144798008348,0.1893735754997628,-0.5650190585763554,-0.04139014141376021
32.9,6.9,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.1290308532287201,0.04179058419142946,-0.16617626443456682,-0.20604791788803964,-0.21063898909606957,0.2271794979515989,-0.7545856877523563,0.16398003274802914
32.9,8.9,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.13740439032841373,-0.026158280603737857,-0.23611023402258557,-0.21468635884552453,-0.041694013741801095,0.2854604313235096,-0.18640998341807363,0.11018282362063003
32.9,11.7,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.14249738235661458,-0.0011055533519430116,-0.44942746247107035,-0.4316195253028582,-0.03370162021333744,0.1177933560444963,-0.5015090090682577,0.07763707422736883
32.9,16.4,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.29551428598464113,-0.15976910867405789,-0.15321281795985195,-0.24293828980289336,-0.21018746700489005,0.05977190394280896,-0.23890022466356176,-0.008172603054529048
33.0,5.3,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.06585498756034931,0.013760550784005418,-0.10346154252343287,-0.019286138984109205,0.028814502065887586,0.18192814033090127,-0.661376583252604,0.021197680336147013
33.0,6.9,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.2732371099710327,-0.04748266034051761,-0.18663661818627494,0.004568869748145734,0.0740331072066342,0.27801516783105173,-0.42268701435963396,-0.20358379693320383
33.0,19.6,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.19092177808409522,-0.08926704317985222,-0.034881648549952134,-0.21774924163575346,-0.06060386057451762,0.2581088691000568,-0.2551741367977446,-0.06551660914857775
33.0,20.0,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.0660830160856599,0.1674824579243122,-0.2762506805506234,-0.2175944889388002,-0.21022111119356046,0.21094419120130203,-0.6662877804160777,-0.008590768388712491
33.1,18.0,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.09893465652838986,-0.25808312587781,-0.10136126305119206,-0.18614880359997774,-0.03549466508227261,0.04054626785661494,-0.5098238882383809,-0.05231533522973572
33.2,15.3,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.2242817170422342,-0.2856578668668641,-0.14700263064027058,0.042873612860705554,-0.17270884347041388,0.10000140820410619,-0.1449120867310701,0.09886081143168057
33.2,21.3,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.16851659709659958,-0.021702079598818928,-0.08749500296930374,-0.00676776583799478,-0.1267491747158602,0.08931236485387728,-0.11485252947886974,0.19686550143853868
33.3,16.0,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.21729432836442608,-0.05402369536641649,-0.16185693143438057,-0.18115586576616136,-0.12819931901717518,0.15747430730234968,-0.4344658927896027,-0.023118810096617273
33.3,17.8,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.22221727625830884,-0.1392888125588224,-0.10343615883452376,-0.10414432580216201,0.11097114318798276,0.073548463110054,-0.5236958612198864,-0.039741298031104336
33.3,19.2,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.14223277794115602,-0.18738723576756225,-0.20168628836409772,-0.26633664749478186,-0.23903145087986433,0.05624516423596457,-0.12591053900346266,0.08291715523896595
33.4,12.8,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.229809778414726,0.17036862223842258,-0.1745560021240101,-0.23961980748469724,-0.1440740841894884,0.21229993190683685,-0.31447359650383255,-0.02755181564407283
33.4,20.4,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.20965052971293274,-0.1462963133707057,-0.17375360104771514,0.016519065969151925,-0.20121330176429517,0.02249973190222504,-0.4341478867670416,0.04894235488391944
33.4,21.1,2015.0,8.0,8.0,12.0,0.0,0.0,-1.0,-1.0,,-0.3961759653768752,-0.12165802451260141,-0.152856841736279,-0.22461914982819484,-0.09392624196115185,0.11441761290090438,-0.43856969263515955,-0.10008139233536897
