lat,lon,year,month,day,hour,minute,second,atrack,xtrack,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
27.7,19.5,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.6755914761646531,-0.03778723136764116,-0.7160393483995533,-0.7124166221808844,-0.910400421295116,-1.0279113722437434,-0.1707126142789721,-0.30808904083422767
28.9,23.9,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.3667570630331527,-0.05170590957179283,-0.7315915623340334,-0.619422681539419,-0.3650536558567845,-0.9978585399297404,-0.24917259409420633,-0.2720410836835875
29.7,22.6,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.4617136647230429,0.05477394444463793,-0.8128481347657597,-0.5385644497289932,-0.5717246610610638,-0.9224961595252549,-0.36283426342551794,-0.4990256683768528
30.4,22.8,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.40195494929066355,-0.2136727670005457,-0.6488131392918837,-0.5265425135905706,-0.688107152762805,-1.165070713865977,-0.12672677095174412,-0.5178670901330136
30.7,22.0,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.5848532390351018,-0.03663742784413482,-0.7428781122449953,-0.6987858746350297,-0.6526296884877595,-1.0299273956132609,-0.2527127320788599,-0.2744416487249313
31.7,13.1,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.4706266450480363,-0.0029092964096398277,-0.7518771136388895,-0.7864497595222173,-0.632816764281779,-0.9634391449581569,0.06482733688312585,-0.3352565486037823
31.8,7.1,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.3478020048701942,0.007145990322807549,-0.8952193295737025,-0.6487077008457832,-0.47279635570671485,-0.93636621487538,-0.21687477345367898,-0.5824066424317378
31.8,10.3,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.5356413022175324,-0.08247694295829887,-0.6968235073596667,-0.6634535076465995,-0.5151567912566543,-1.2287669968822257,-0.15853964742907184,-0.3346903174639435
32.0,17.8,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.3200411383406557,0.19397038576690967,-0.6505451340655618,-0.6436481891342504,-0.5751067563680028,-1.0626574840604233,-0.4892825919448085,-0.3385055076540324
32.5,-0.2,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.39267625419098595,-0.06552844629363754,-0.9394974049894658,-0.6436819234778057,-0.41607746718678534,-0.8628809878999646,-0.3306792924988897,-0.5093781531353843
32.5,18.0,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.420053530207017,-0.013281398517510326,-0.6635143963036233,-0.5596857860331758,-0.6661390796683742,-1.1721910677814762,-0.06635704684065324,-0.21815932506053715
32.6,19.9,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.33433173326234333,0.09961564956246051,-0.731448700295426,-0.570182069402518,-0.6112875562765133,-0.9594909942399013,-0.2174018402843584,-0.3225983304413559
32.7,30.0,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.3596298479001842,0.006752063056132421,-0.7007578846620744,-0.6472061894484319,-0.6382414506612369,-1.1490455475160808,-0.37681768435377144,-0.11649145430887314
32.9,6.9,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.3572466772590627,0.01743046642839191,-0.5608090767109831,-0.5316788013033881,-0.7528966969161763,-0.991225179741082,-0.16960605516937358,-0.2522851293657204
32.9,8.9,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.47485498697343653,-0.12839716270099588,-0.8944231921970434,-0.490364434363167,-0.584852394859142,-0.981190099017839,-0.1805061457168905,-0.12524193353189272
32.9,11.7,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.4057589242568904,-0.068840689104267,-0.8089705005450235,-0.8267417438300879,-0.5574593426181536,-1.1421785873420809,0.20679825009841007,-0.22225004748539615
32.9,16.4,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.3106858987840893,-0.012691427532198235,-0.6510238389887965,-0.6671190797513343,-0.35834341447484414,-1.1684280464714287,0.10017598008796184,-0.1888563117857842
33.0,5.3,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.4713027176292915,-0.021674149095217393,-0.6088605455238306,-0.6433220625781757,-0.8039118714124708,-1.0424534539158925,-0.24970850633728214,-0.20267208489233685
33.0,6.9,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.30375658866761823,-0.13141111961716442,-0.7887697735690046,-0.6912640589077895,-0.49328006844426664,-1.0423546295058037,-0.39489163135538774,-0.4322478440985192
33.0,19.6,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.597174235315318,-0.057013899759457906,-0.7494286788124273,-0.6675604959694557,-0.6290534632960716,-1.2914567427404113,-0.1698327438461792,-0.3950016713984443
33.0,20.0,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.7429577114115198,-0.29794789761998847,-0.7831496772413089,-0.5601347850360547,-0.5003273354409713,-0.9872642331638413,-0.22251134934166594,-0.3846591084933509
33.1,18.0,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.5106730256974299,-0.1650000597710204,-0.6823300012334328,-0.519361500919002,-0.579972726945582,-1.1041843217176888,-0.21771872595886466,-0.14881249325342294
33.2,15.3,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.4485628430304046,-0.13553924888875438,-0.7775982192680688,-0.6640204605722465,-0.5198924740336875,-1.0101516938821382,-0.018977486059427978,-0.5348133057086679
33.2,21.3,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.4168062902796027,-0.09413959203184404,-0.6998522656012707,-0.505514018011377,-0.5874094735344011,-1.3773418768470822,-0.303255389478605,-0.3059257241082355
33.3,16.0,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.453530826933129,-0.00631478198656947,-0.7610759417543084,-0.7298292160039435,-0.5086599345878726,-1.251896023839607,-0.26154385996650653,-0.32488043671407796
33.3,17.8,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.2650015605139245,-0.015738553228866886,-0.7494683755043662,-0.651276254612782,-0.7183092789122539,-1.2073843389884034,0.17382255657002177,-0.49656238259593116
33.3,19.2,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.35723208539363777,-0.04926904889393771,-0.7699064712219644,-0.5981205726863822,-0.7161531272052193,-1.0999776038048954,-0.2253975937073825,-0.5080758921468607
33.4,12.8,2013.0,3.0,27.0,12.0,0.0,0.0,-1.0,-1.0,,-0.39989360467530666,-0.03256385140921855,-0.7896051703307433,-0.6374247216143131,-0.4714995542872251,-1.0872027570302578,-0.5889827662748315,-0.10079535989109667
