lat,lon,year,month,day,hour,minute,second,atrack,xtrack,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
27.7,19.5,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.7330786989112534,-0.4531672366258359,-1.1902293819517933,-0.9575863935447196,-1.4967541039103107,0.06959132071903218,-0.05347810969165437,0.11245117994700982
28.9,23.9,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.259700005336113,0.5862741887480472,0.4632620970724304,-1.17359722974753,0.17849873919335846,-1.4718167328944685,0.2824372856383933,0.002619896640984831
29.7,22.6,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.6881687155750229,-0.198163754852737,-0.9200943182843042,-1.1183424953990024,-1.2753015192035155,-0.9876716339204733,1.2917342307890511,-0.04186119488450668
30.4,22.8,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.6221341315231042,1.3251882241865176,-1.7781664893964877,-1.23588713949171,-1.0810109118530922,-0.4152265289123063,0.6127964162370045,-0.21283959847434064
30.7,22.0,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,-0.47248177018918314,0.0866073794126919,-1.8728199591887302,-0.9757665735669627,-1.0206614214904461,-0.4244838858876382,-0.40712426315203953,-0.16248311418335723
31.7,13.1,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,-0.5977507919221778,0.4961159269888663,-2.6478227710382924,-1.1820277806780186,-0.38564442760648643,-0.21363994396020958,0.3452401579551898,0.7617112469450655
31.8,7.1,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.2863996524109147,0.9677202492592556,-1.7790224742467478,-0.6150163175896735,-0.5104474238027529,-0.8749261628015352,0.8072941348949951,0.02856000207784387
31.8,10.3,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,-0.6125352863979354,0.35287838109358194,-1.2567385392252284,-1.021824872878693,-0.5471747384934393,-1.365498691370326,0.016498225625083074,-0.8306958472604873
32.0,17.8,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,-0.25137214095455285,-0.30020115949332804,-2.085717661095617,-0.113421965603831,-0.7735556470140421,-1.5766092241486225,-0.010995561564222739,-0.7246688153115504
32.5,-0.2,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.5198689150944912,0.653664228803579,-1.4162895792833659,-0.854246138654152,-0.9211797861499732,-0.5254038338489385,-0.3974633800063557,-0.5883670745616969
32.5,18.0,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.7040154479924989,0.1848420377254772,-1.3538829091742635,-1.7865785296672247,-0.9321067969073218,-0.7932673226606661,-0.5409265867343611,-0.5263159836206645
32.6,19.9,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,-0.11788715126773452,0.22795199998138937,-1.989866824847505,-0.8909638587966865,-1.1429743807131907,-0.9144124585098208,-0.12660625861237335,-1.1782045654170878
32.7,30.0,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,-0.19582585224786747,-0.4260097788626745,-1.6341933196667244,-0.535990689212722,-0.7874215268059246,-0.8326685469987728,0.09616227679140038,-0.03330645388994741
32.9,6.9,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,1.058233416324795,0.8354198769412401,-1.2508195692824318,-0.4235828369234908,-0.18064630373572965,-0.6165982778496275,-0.7753840546764241,-0.8077195803094082
32.9,8.9,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.6345587951293852,0.42758157280995823,-1.6294541691678497,-1.2718731094427973,0.0857735882684556,-0.7455119727651356,-0.2922729155544112,-1.0143314176151093
32.9,11.7,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.10168794141647584,0.1865961500748696,-1.5775781397903281,-1.4493498670989062,-0.7776855910043647,-1.221610297040411,0.17039546200258637,-0.39159236972040207
32.9,16.4,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.1887801059820242,0.5007337321091838,-1.5290852059723192,-0.9965852521550982,-0.7994548446836288,-1.3425766368848506,-0.4576498081438692,-0.39075321674062446
33.0,5.3,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.2724809028393893,0.8474702939161016,-1.961115569394993,-0.7632310637520714,-1.6809425867847518,-1.0836208632987923,-0.6036212800040273,-1.1304515121183207
33.0,6.9,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,-0.28137874178571637,0.15009948861906527,-0.7125818951951681,-1.3404812130524915,-1.2910781720700353,-0.7563794813231765,-0.9008231681433346,-1.008049286746879
33.0,19.6,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,-0.14343998459958618,1.857758234943031,-2.2377913853853713,-1.509668507526095,-1.3393420007986512,-2.0201383104685204,-0.6074763344269702,0.8925716428305268
33.0,20.0,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.3528642832781385,0.4353162530513329,-1.277822007621914,-1.2299207956862732,-0.915188085027477,-1.4078964314169147,-0.5943513228797241,-0.19227561180590347
33.1,18.0,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,0.0012881881783918248,0.5745778162160082,-2.271326473327284,-0.45262960751455644,-1.161339543758093,-0.9213227345063493,-0.2173272450733309,-1.4146504220743905
33.2,15.3,2015.0,11.0,10.0,12.0,0.0,0.0,-1.0,-1.0,,1.0811063349404224,0.39547192953362087,-1.5149041756111004,-0.8769286700376719,-0.8334446576673713,-1.2676505381043017,-0.7351107327848506,0.44902384813374063
